Track URI	Track Name	Artist URI(s)	Artist Name(s)	Album URI	Album Name	Album Artist URI(s)	Album Artist Name(s)	Album Release Date	Album Image URL	Disc Number	Track Number	Track Duration (ms)	Track Preview URL	Explicit	Popularity	Added By	Added At	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Time Signature
spotify:track:19iBeaQAkl24j7iIQIeFCc	Spiritual Relaxation - Original Mix	spotify:artist:3Zbu8foesFcU4CoO3iAWUJ, spotify:artist:3T52R5MxRam48GK9L1QPNf	Mystical Guide, Sanct Devotional Club	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	9	220702	https://p.scdn.co/mp3-preview/015ecd2c461ab3a065987471d426acd79f53dc2f?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:54Z	0.311	0.0898	2	-20.539	1	0.0697	0.977	0.906	0.388	0.0817	66.587	3
spotify:track:3bf5GAjP4FkO3Wi7RO0eJH	Healing Power In Water - Original Mix	spotify:artist:3Zbu8foesFcU4CoO3iAWUJ	Mystical Guide	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	10	208000	https://p.scdn.co/mp3-preview/5d657d9897577dc5e544113890a20fd1cf8bbca0?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:55Z	0.131	0.313	5	-15.682	1	0.0369	0.674	0.937	0.117	0.0354	95.45	3
spotify:track:4Z66kxXgyGeBSZXIxA4nRZ	Joy Of Heart - Original Mix	spotify:artist:1ypMscpOHNMDIQcbmPiKh6	Banhi	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	11	208000	https://p.scdn.co/mp3-preview/96474bde050c967f5d078b58baf8d2d17a3e658f?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:55Z	0.229	0.0653	0	-28.781	1	0.0504	0.618	0.788	0.36	0.0398	93.913	3
spotify:track:338UQVKZhfYRATRbGZpTif	Sensitive Mind - Original Mix	spotify:artist:1N5ADsRyDPRaqzwsRyrcvI	Healed Terra	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	12	257142	https://p.scdn.co/mp3-preview/a8098a8d2ae6137378349261d27385bb0d8b9a34?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:55Z	0.195	0.0406	0	-26.976	1	0.0362	0.00393	0.747	0.384	0.0336	83.423	4
spotify:track:3l5BusRmXV5YwNM0d6vhD3	A Precious Moment - Original Mix	spotify:artist:77LOyqFGXS6WRMa9QGWBlR	Spiritual Gardens	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	13	240000	https://p.scdn.co/mp3-preview/01df4c8eae78ff52f53baa868c4df34d779a8ba5?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:55Z	0.176	0.25	8	-16.638	0	0.0325	0.651	0.9	0.32	0.0373	141.231	3
spotify:track:6bagOLJW2Qp7Hri1p5yrG9	An Accord With Delight - Original Mix	spotify:artist:3T52R5MxRam48GK9L1QPNf, spotify:artist:0JWyiWM8fihe9rTVVNBR4t	Sanct Devotional Club, Serenity Calls	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	14	222911	https://p.scdn.co/mp3-preview/486c02c4dba6afbfbbccada218f373b92eef1299?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:56Z	0.329	0.178	6	-15.895	1	0.0367	0.778	0.17	0.114	0.216	139.794	4
spotify:track:7GGNpz9zS6P7pyQy3Eyj5U	Diving With The Waves - Original Mix	spotify:artist:1N5ADsRyDPRaqzwsRyrcvI	Healed Terra	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	15	203553	https://p.scdn.co/mp3-preview/314743c2328201d6fab8081fd10a1ebfb80ec0bd?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:56Z	0.258	0.204	2	-19.82	1	0.062	0.577	0.942	0.33	0.0958	140.065	1
spotify:track:2bDF2SycZ4XFboHTGue96v	Calm Mind - Original Mix	spotify:artist:0AyEoT3Rw8OF87QXy236GZ	Karuna Nithil	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	16	220033	https://p.scdn.co/mp3-preview/e2a788a0bc6a6f0037547850bbb8f901765b4310?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:56Z	0.193	0.312	10	-12.596	1	0.0359	0.759	0.00149	0.123	0.0972	84.805	4
spotify:track:6StSShqiMamDB4rNFWiEJA	Distance That Matters - Original Mix	spotify:artist:6dXaG014KkmxOAtcqumou8	Lotus Mudra	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	17	213854	https://p.scdn.co/mp3-preview/c5b433c557f130b913efb15c2b05ad65bf5df343?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:56Z	0.108	0.217	1	-16.669	1	0.0408	0.832	0.974	0.397	0.0366	167.892	3
spotify:track:3KWEdTfjekvUjbYSldKOko	Astral Love - Original Mix	spotify:artist:6TREsqAGe4aKdubUHg26gs, spotify:artist:3T52R5MxRam48GK9L1QPNf	Liquid Ambiance, Sanct Devotional Club	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	18	205714	https://p.scdn.co/mp3-preview/bed2cc8a1397436472ccbfbc7768f1b74ee249f7?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:56Z	0.317	0.0693	11	-17.93	1	0.0376	0.0203	0.89	0.159	0.0283	77.054	4
spotify:track:1RxurfoB0EhD3zfPAZbMht	The Holy Sea - Original Mix	spotify:artist:7jJJhFGfSmK06OjCtSY2Px	Relax & Rejoice	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	19	218805	https://p.scdn.co/mp3-preview/ced843c9064b416d06589160bdda8eebf8b6bf22?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:56Z	0.111	0.0269	7	-32.649	1	0.0392	0.827	0.898	0.126	0.0702	155.284	4
spotify:track:5vzcFJE5fZItnmSCyzWMkM	A Sweet Story - Original Mix	spotify:artist:6TREsqAGe4aKdubUHg26gs	Liquid Ambiance	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	21	177662	https://p.scdn.co/mp3-preview/22be02807c5f7bfc7e124306e8261dda10aa9c83?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:57Z	0.213	0.108	3	-23.977	0	0.0348	0.98	0.829	0.114	0.0321	76.976	4
spotify:track:2OuhHVgluFAHV6THtG2afg	The Prime Time - Original Mix	spotify:artist:6dXaG014KkmxOAtcqumou8	Lotus Mudra	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	20	219029	https://p.scdn.co/mp3-preview/afa7a1c871d759c82da06ea31ea48739f1fc9563?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:57Z	0.579	0.222	2	-16.788	1	0.0405	0.758	0.565	0.347	0.0926	160.079	4
spotify:track:3IGxPQ14qDPx1WaSmSuzmx	Reserve The Bliss - Original Mix	spotify:artist:77LOyqFGXS6WRMa9QGWBlR	Spiritual Gardens	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	22	195000	https://p.scdn.co/mp3-preview/c07726f55a2e4df50e12a3e7a283077fd4e520cb?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:57Z	0.324	0.155	6	-23.457	1	0.0297	0.945	0.962	0.361	0.149	163.921	4
spotify:track:4JLxvM2UDTT8UvQ42oxU9X	Purple Drops - Original Mix	spotify:artist:0wPLEsOmCD96LrC3g3AQRM	Arul Banerjee	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	23	220651	https://p.scdn.co/mp3-preview/a5a4d01bfea437c69949dbded2aa02200723c7c2?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:57Z	0.193	0.15	0	-22.69	1	0.0406	0.76	0.92	0.132	0.053	91.786	3
spotify:track:0c1xAkxUaOheYgloCeq0sh	Holistic Approach - Original Mix	spotify:artist:77LOyqFGXS6WRMa9QGWBlR	Spiritual Gardens	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	24	278665	https://p.scdn.co/mp3-preview/e6368cb432ad5377d57d25019c51a7bf27f4d638?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:57Z	0.167	0.0366	2	-27.825	1	0.0389	0.505	0.88	0.339	0.0391	93.335	4
spotify:track:3n3CrIAb1XSDxlIFrnY9jf	The Recall - Original Mix	spotify:artist:3Zbu8foesFcU4CoO3iAWUJ	Mystical Guide	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	25	208421	https://p.scdn.co/mp3-preview/16a75d99c3b22bbd09eb8059fef1b9201eb52024?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:57Z	0.083	0.36	5	-13.619	0	0.0428	0.963	0.973	0.143	0.0377	84.336	4
spotify:track:3CkGjYOsdpnVOlHZGpN7qZ	Walk Alone At Night - Original Mix	spotify:artist:0JWyiWM8fihe9rTVVNBR4t	Serenity Calls	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	26	188108	https://p.scdn.co/mp3-preview/9216e687f2f647103485ea0814ec8a5a5511b619?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:58Z	0.169	0.272	2	-16.973	0	0.0355	0.921	0.968	0.131	0.0438	80.344	3
spotify:track:1RsgzNKZOVWv7mk7II6dhk	Level Up Of My Spirit - Original Mix	spotify:artist:0JWyiWM8fihe9rTVVNBR4t	Serenity Calls	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	27	197823	https://p.scdn.co/mp3-preview/199999186b5808b5c5bdf12fc282e1e6cd5e3cf8?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:58Z	0.247	0.374	1	-18.312	1	0.0597	0.89	0.953	0.142	0.0809	103.802	5
spotify:track:5xuZsg8va9vday1xm2J0XV	A Supernatural Being - Original Mix	spotify:artist:6fXIw5CYNZpwQRk7af9YpX	Shawn Bandyodhyay	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	28	220000	https://p.scdn.co/mp3-preview/f8d2f35245c0986c1a6c8863f1581f8084b15dc1?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:58Z	0.162	0.0676	8	-27.59	1	0.0419	0.957	0.913	0.121	0.0324	131.897	3
spotify:track:1WhhRiE7qgTvVkmXHKNjy7	Off The Track - Original Mix	spotify:artist:1l5RlLrHgY5brQ4CkEcCFk	Ambient 11	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	29	300651	https://p.scdn.co/mp3-preview/6615df0e77c491a0faec1f7214899d910fbb619f?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:58Z	0.193	0.203	0	-14.857	1	0.0386	0.963	0.964	0.0855	0.0846	85.13	1
spotify:track:4P9ICLCaE2q0Xcl6pKM5u2	Mythical Dreams - Original Mix	spotify:artist:3Zbu8foesFcU4CoO3iAWUJ	Mystical Guide	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	30	195000	https://p.scdn.co/mp3-preview/817206add94845882e43184bbf7980f6fb8ba97a?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:58Z	0.207	0.194	10	-18.131	0	0.0516	0.938	0.511	0.118	0.0576	157.21	5
spotify:track:7ilBLFs3Q9Mb3xa6si2ICT	Power Of Peace - Original Mix	spotify:artist:3T52R5MxRam48GK9L1QPNf	Sanct Devotional Club	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	31	185600	https://p.scdn.co/mp3-preview/7e07a45d606655f6c949d3672eb70c6ffd57030a?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:59Z	0.169	0.0864	1	-14.974	1	0.0441	0.656	0.956	0.112	0.0367	62.693	3
spotify:track:1APLc0SY1UafLXlTdilrYj	Cosmic Nature - Original Mix	spotify:artist:5BfVtECS3cQ2G3QK2VVDsj	Inner Harmony	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	32	204004	https://p.scdn.co/mp3-preview/f8aec2cc775b6942a0c4b28b98b8088e3076165e?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:59Z	0.541	0.105	2	-21.675	1	0.035	0.326	0.751	0.162	0.0334	139.979	4
spotify:track:797L6LPWnWPiqJMoarhvom	Repair The Soul - Original Mix	spotify:artist:24CQxT4CUJhlH5VRbQklNk	Prime Tee	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	33	213047	https://p.scdn.co/mp3-preview/cd95990dc1d19e62fdd83b585da1e20e785336b4?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:53:59Z	0.174	0.0357	0	-33.925	1	0.0543	0.946	0.921	0.131	0.0372	118.459	3
spotify:track:0uSUFd8FyIPYhEdVVtbw25	Mind-altering Remedy - Original Mix	spotify:artist:1l5RlLrHgY5brQ4CkEcCFk, spotify:artist:3T52R5MxRam48GK9L1QPNf	Ambient 11, Sanct Devotional Club	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	6	189090	https://p.scdn.co/mp3-preview/010d90c2104d304f1b39cd4b7eaf97cd91976f2f?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:54:01Z	0.32	0.0542	3	-23.626	1	0.0311	0.991	0.308	0.141	0.0342	65.956	4
spotify:track:1kawTK7CwWSP4MeLsp5LCZ	Adoration - Original Mix	spotify:artist:1l5RlLrHgY5brQ4CkEcCFk	Ambient 11	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	7	239218	https://p.scdn.co/mp3-preview/0828113aeff48c768f6af73cfa18c5ec95731878?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:54:01Z	0.241	0.253	5	-15.935	1	0.0357	0.966	0.983	0.109	0.0655	76.242	4
spotify:track:0zc8otmEZHSVFZTgih9Qiv	God's Wisdom - Original Mix	spotify:artist:1l5RlLrHgY5brQ4CkEcCFk	Ambient 11	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	34	256161	https://p.scdn.co/mp3-preview/bb407ef4e83e16281cd71fa3d5a36f503b641f33?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:54:02Z	0.319	0.123	9	-19.821	1	0.0335	0.795	0.697	0.138	0.0391	77.26	4
spotify:track:0kXXzhLmJORDwAzGYBHX3o	Romantic Piano In Rain - Original Mix	spotify:artist:4Odw8QH34s1fsMh9IzdCgK	Pause & Play	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	2	197052	https://p.scdn.co/mp3-preview/5fc367e688f1b93bb569ca953989d8a7dcde7bc9?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:54:07Z	0.301	0.48	0	-15.4	1	0.0326	0.641	0.813	0.197	0.232	94.461	4
spotify:track:6Fx3Lib1OoMY7gSMnVEy26	Illusions Of Existence - Original Mix	spotify:artist:3T52R5MxRam48GK9L1QPNf	Sanct Devotional Club	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	3	205714	https://p.scdn.co/mp3-preview/b1ce272c319c7ea94e826281d8f4aa85bf5b12a0?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:54:09Z	0.482	0.312	0	-15.362	1	0.0348	0.67	0.831	0.111	0.108	154.01	3
spotify:track:0F51qVfuZsuJTLxtCCw2IP	Balanced Peace - Original Mix	spotify:artist:1l5RlLrHgY5brQ4CkEcCFk	Ambient 11	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	4	153253	https://p.scdn.co/mp3-preview/4a9b56f84ff8a36086f83b581911799442d82ef9?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:54:10Z	0.222	0.0666	5	-25.808	0	0.0488	0.991	0.98	0.104	0.0378	111.986	4
spotify:track:3hUWPulXGIwjb86rNODs6U	Epitome Of Love - Original Mix	spotify:artist:6ujBnE0dEYfHXprlVK6JFg	Spiritual Sound Clubb	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	1	211470	https://p.scdn.co/mp3-preview/427b5772e23f87fd8830182bcc413387b0320827?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:54:17Z	0.119	0.0295	5	-25.096	0	0.0389	0.835	0.901	0.144	0.0378	88.454	3
spotify:track:5ssTeG5gxYrV10Lx5qJDQ7	Amazing Spring - Original Mix	spotify:artist:3lvHSrPSlP6MnHEuChnucy	Tara Basu	spotify:album:0THGJXc6JrYxSg41YbMNaf	Mindful Valley - Relaxing Meditating Music	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2021-05-26	https://i.scdn.co/image/ab67616d0000b2732e736f77e246e95a091e12f5	1	5	222000	https://p.scdn.co/mp3-preview/cba9267d31c0d89630dea0c43f7e5e734cc9332d?cid=9950ac751e34487dbbe027c4fd7f8e99	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:54:21Z	0.136	0.0814	5	-29.166	1	0.041	0.935	0.932	0.474	0.0341	99.202	1
spotify:track:6FY9hWPWNQkTQu8g93JtjO	Instrumental Nature	spotify:artist:6SwWlyVY9rcNWZtZ5Qncev	Meditating Buddha	spotify:album:5aaq3CXwwCFhtHVfI4Q3FU	Buddha Trance: Chill Music, Relaxing Zen Music with Tibetan Music and Nature Sounds
